index,Time,Location,Temperature,Brightness
3249,21,1,0.481366327,0.481366327
3250,22,1,0.238104224,0.238104224
3251,23,1,-0.021384289,0
3252,0,1,-0.279415498,0
3253,1,1,-0.518405003,0
3254,2,1,-0.722066063,0
3255,3,1,-0.876519514,0
3256,4,1,-0.971239609,0
3257,5,1,-0.99977133,0
3258,6,1,-0.960170287,0
3259,7,1,-0.855135225,0
3260,8,1,-0.691824111,0
3261,9,1,-0.481366327,0
3262,10,1,-0.238104224,0
3263,11,1,0.021384289,0.021384289
3264,12,1,0.279415498,0.279415498
3265,13,1,0.518405003,0.518405003
3266,14,1,0.722066063,0.722066063
3267,15,1,0.876519514,0.876519514
3268,16,1,0.971239609,0.971239609
3269,17,1,0.99977133,0.99977133
3270,18,1,0.960170287,0.960170287
3271,19,1,0.855135225,0.855135225
3272,20,1,0.691824111,0.691824111
3273,21,1,0.481366327,0.481366327
3274,22,1,0.238104224,0.238104224
3275,23,1,-0.021384289,0
3276,0,1,-0.279415498,0
3277,1,1,-0.518405003,0
3278,2,1,-0.722066063,0
3279,3,1,-0.876519514,0
3280,4,1,-0.971239609,0
3281,5,1,-0.99977133,0
3282,6,1,-0.960170287,0
3283,7,1,-0.855135225,0
3284,8,1,-0.691824111,0
3285,9,1,-0.481366327,0
3286,10,1,-0.238104224,0
3287,11,1,0.021384289,0.021384289
3288,12,1,0.279415498,0.279415498
3289,13,1,0.518405003,0.518405003
3290,14,1,0.722066063,0.722066063
3291,15,1,0.876519514,0.876519514
3292,16,1,0.971239609,0.971239609
3293,17,1,0.99977133,0.99977133
3294,18,1,0.960170287,0.960170287
3295,19,1,0.855135225,0.855135225
3296,20,1,0.691824111,0.691824111
3297,21,1,0.481366327,0.481366327
3298,22,1,0.238104224,0.238104224
3299,23,1,-0.021384289,0
3300,0,1,-0.279415498,0
3301,1,1,-0.518405003,0
3302,2,1,-0.722066063,0
3303,3,1,-0.876519514,0
3304,4,1,-0.971239609,0
3305,5,1,-0.99977133,0
3306,6,1,-0.960170287,0
3307,7,1,-0.855135225,0
3308,8,1,-0.691824111,0
3309,9,1,-0.481366327,0
3310,10,1,-0.238104224,0
3311,11,1,0.021384289,0.021384289
3312,12,1,0.279415498,0.279415498
3313,13,1,0.518405003,0.518405003
3314,14,1,0.722066063,0.722066063
3315,15,1,0.876519514,0.876519514
3316,16,1,0.971239609,0.971239609
3317,17,1,0.99977133,0.99977133
3318,18,1,0.960170287,0.960170287
3319,19,1,0.855135225,0.855135225
3320,20,1,0.691824111,0.691824111
3321,21,1,0.481366327,0.481366327
3322,22,1,0.238104224,0.238104224
3323,23,1,-0.021384289,0
3324,0,1,-0.279415498,0
3325,1,1,-0.518405003,0
3326,2,1,-0.722066063,0
3327,3,1,-0.876519514,0
3328,4,1,-0.971239609,0
3329,5,1,-0.99977133,0
3330,6,1,-0.960170287,0
3331,7,1,-0.855135225,0
3332,8,1,-0.691824111,0
3333,9,1,-0.481366327,0
3334,10,1,-0.238104224,0
3335,11,1,0.021384289,0.021384289
3336,12,1,0.279415498,0.279415498
3337,13,1,0.518405003,0.518405003
3338,14,1,0.722066063,0.722066063
3339,15,1,0.876519514,0.876519514
3340,16,1,0.971239609,0.971239609
3341,17,1,0.99977133,0.99977133
3342,18,1,0.960170287,0.960170287
3343,19,1,0.855135225,0.855135225
3344,20,1,0.691824111,0.691824111
3345,21,1,0.481366327,0.481366327
3346,22,1,0.238104224,0.238104224
3347,23,1,-0.021384289,0
3348,0,1,-0.279415498,0
3349,1,1,-0.518405003,0
3350,2,1,-0.722066063,0
3351,3,1,-0.876519514,0
3352,4,1,-0.971239609,0
3353,5,1,-0.99977133,0
3354,6,1,-0.960170287,0
3355,7,1,-0.855135225,0
3356,8,1,-0.691824111,0
3357,9,1,-0.481366327,0
3358,10,1,-0.238104224,0
3359,11,1,0.021384289,0.021384289
3360,12,1,0.279415498,0.279415498
3361,13,1,0.518405003,0.518405003
3362,14,1,0.722066063,0.722066063
3363,15,1,0.876519514,0.876519514
3364,16,1,0.971239609,0.971239609
3365,17,1,0.99977133,0.99977133
3366,18,1,0.960170287,0.960170287
3367,19,1,0.855135225,0.855135225
3368,20,1,0.691824111,0.691824111
3369,21,1,0.481366327,0.481366327
3370,22,1,0.238104224,0.238104224
3371,23,1,-0.021384289,0
3372,0,1,-0.279415498,0
3373,1,1,-0.518405003,0
3374,2,1,-0.722066063,0
3375,3,1,-0.876519514,0
3376,4,1,-0.971239609,0
3377,5,1,-0.99977133,0
3378,6,1,-0.960170287,0
3379,7,1,-0.855135225,0
3380,8,1,-0.691824111,0
3381,9,1,-0.481366327,0
3382,10,1,-0.238104224,0
3383,11,1,0.021384289,0.021384289
3384,12,1,0.279415498,0.279415498
3385,13,1,0.518405003,0.518405003
3386,14,1,0.722066063,0.722066063
3387,15,1,0.876519514,0.876519514
3388,16,1,0.971239609,0.971239609
3389,17,1,0.99977133,0.99977133
3390,18,1,0.960170287,0.960170287
3391,19,1,0.855135225,0.855135225
3392,20,1,0.691824111,0.691824111
3393,21,1,0.481366327,0.481366327
3394,22,1,0.238104224,0.238104224
3395,23,1,-0.021384289,0
3396,0,1,-0.279415498,0
3397,1,1,-0.518405003,0
3398,2,1,-0.722066063,0
3399,3,1,-0.876519514,0
3400,4,1,-0.971239609,0
3401,5,1,-0.99977133,0
3402,6,1,-0.960170287,0
3403,7,1,-0.855135225,0
3404,8,1,-0.691824111,0
3405,9,1,-0.481366327,0
3406,10,1,-0.238104224,0
3407,11,1,0.021384289,0.021384289
3408,12,1,0.279415498,0.279415498
3409,13,1,0.518405003,0.518405003
3410,14,1,0.722066063,0.722066063
3411,15,1,0.876519514,0.876519514
3412,16,1,0.971239609,0.971239609
3413,17,1,0.99977133,0.99977133
3414,18,1,0.960170287,0.960170287
3415,19,1,0.855135225,0.855135225
3416,20,1,0.691824111,0.691824111
3417,21,1,0.481366327,0.481366327
3418,22,1,0.238104224,0.238104224
3419,23,1,-0.021384289,0
3420,0,1,-0.279415498,0
3421,1,1,-0.518405003,0
3422,2,1,-0.722066063,0
3423,3,1,-0.876519514,0
3424,4,1,-0.971239609,0
3425,5,1,-0.99977133,0
3426,6,1,-0.960170287,0
3427,7,1,-0.855135225,0
3428,8,1,-0.691824111,0
3429,9,1,-0.481366327,0
3430,10,1,-0.238104224,0
3431,11,1,0.021384289,0.021384289
3432,12,1,0.279415498,0.279415498
3433,13,1,0.518405003,0.518405003
3434,14,1,0.722066063,0.722066063
3435,15,1,0.876519514,0.876519514
3436,16,1,0.971239609,0.971239609
3437,17,1,0.99977133,0.99977133
3438,18,1,0.960170287,0.960170287
3439,19,1,0.855135225,0.855135225
3440,20,1,0.691824111,0.691824111
3441,21,1,0.481366327,0.481366327
3442,22,1,0.238104224,0.238104224
3443,23,1,-0.021384289,0
3444,0,1,-0.279415498,0
3445,1,1,-0.518405003,0
3446,2,1,-0.722066063,0
3447,3,1,-0.876519514,0
3448,4,1,-0.971239609,0
3449,5,1,-0.99977133,0
3450,6,1,-0.960170287,0
3451,7,1,-0.855135225,0
3452,8,1,-0.691824111,0
3453,9,1,-0.481366327,0
3454,10,1,-0.238104224,0
3455,11,1,0.021384289,0.021384289
3456,12,1,0.279415498,0.279415498
3457,13,1,0.518405003,0.518405003
3458,14,1,0.722066063,0.722066063
3459,15,1,0.876519514,0.876519514
3460,16,1,0.971239609,0.971239609
3461,17,1,0.99977133,0.99977133
3462,18,1,0.960170287,0.960170287
3463,19,1,0.855135225,0.855135225
3464,20,1,0.691824111,0.691824111
3465,21,1,0.481366327,0.481366327
3466,22,1,0.238104224,0.238104224
3467,23,1,-0.021384289,0
3468,0,1,-0.279415498,0
3469,1,1,-0.518405003,0
3470,2,1,-0.722066063,0
3471,3,1,-0.876519514,0
3472,4,1,-0.971239609,0
3473,5,1,-0.99977133,0
3474,6,1,-0.960170287,0
3475,7,1,-0.855135225,0
3476,8,1,-0.691824111,0
3477,9,1,-0.481366327,0
3478,10,1,-0.238104224,0
3479,11,1,0.021384289,0.021384289
3480,12,1,0.279415498,0.279415498
3481,13,1,0.518405003,0.518405003
3482,14,1,0.722066063,0.722066063
3483,15,1,0.876519514,0.876519514
3484,16,1,0.971239609,0.971239609
3485,17,1,0.99977133,0.99977133
3486,18,1,0.960170287,0.960170287
3487,19,1,0.855135225,0.855135225
3488,20,1,0.691824111,0.691824111
3489,21,1,0.481366327,0.481366327
3490,22,1,0.238104224,0.238104224
3491,23,1,-0.021384289,0
3492,0,1,-0.279415498,0
3493,1,1,-0.518405003,0
3494,2,1,-0.722066063,0
3495,3,1,-0.876519514,0
3496,4,1,-0.971239609,0
3497,5,1,-0.99977133,0
3498,6,1,-0.960170287,0
3499,7,1,-0.855135225,0
3500,8,1,-0.691824111,0
3501,9,1,-0.481366327,0
3502,10,1,-0.238104224,0
3503,11,1,0.021384289,0.021384289
3504,12,1,0.279415498,0.279415498
3505,13,1,0.518405003,0.518405003
3506,14,1,0.722066063,0.722066063
3507,15,1,0.876519514,0.876519514
3508,16,1,0.971239609,0.971239609
3509,17,1,0.99977133,0.99977133
3510,18,1,0.960170287,0.960170287
3511,19,1,0.855135225,0.855135225
3512,20,1,0.691824111,0.691824111
3513,21,1,0.481366327,0.481366327
3514,22,1,0.238104224,0.238104224
3515,23,1,-0.021384289,0
3516,0,1,-0.279415498,0
3517,1,1,-0.518405003,0
3518,2,1,-0.722066063,0
3519,3,1,-0.876519514,0
3520,4,1,-0.971239609,0
3521,5,1,-0.99977133,0
3522,6,1,-0.960170287,0
3523,7,1,-0.855135225,0
3524,8,1,-0.691824111,0
3525,9,1,-0.481366327,0
3526,10,1,-0.238104224,0
3527,11,1,0.021384289,0.021384289
3528,12,1,0.279415498,0.279415498
3529,13,1,0.518405003,0.518405003
3530,14,1,0.722066063,0.722066063
3531,15,1,0.876519514,0.876519514
3532,16,1,0.971239609,0.971239609
3533,17,1,0.99977133,0.99977133
3534,18,1,0.960170287,0.960170287
3535,19,1,0.855135225,0.855135225
3536,20,1,0.691824111,0.691824111
3537,21,1,0.481366327,0.481366327
3538,22,1,0.238104224,0.238104224
3539,23,1,-0.021384289,0
3540,0,1,-0.279415498,0
3541,1,1,-0.518405003,0
3542,2,1,-0.722066063,0
3543,3,1,-0.876519514,0
3544,4,1,-0.971239609,0
3545,5,1,-0.99977133,0
3546,6,1,-0.960170287,0
3547,7,1,-0.855135225,0
3548,8,1,-0.691824111,0
3549,9,1,-0.481366327,0
3550,10,1,-0.238104224,0
3551,11,1,0.021384289,0.021384289
3552,12,1,0.279415498,0.279415498
3553,13,1,0.518405003,0.518405003
3554,14,1,0.722066063,0.722066063
3555,15,1,0.876519514,0.876519514
3556,16,1,0.971239609,0.971239609
3557,17,1,0.99977133,0.99977133
3558,18,1,0.960170287,0.960170287
3559,19,1,0.855135225,0.855135225
3560,20,1,0.691824111,0.691824111
3561,21,1,0.481366327,0.481366327
3562,22,1,0.238104224,0.238104224
3563,23,1,-0.021384289,0
3564,0,1,-0.279415498,0
3565,1,1,-0.518405003,0
3566,2,1,-0.722066063,0
3567,3,1,-0.876519514,0
3568,4,1,-0.971239609,0
3569,5,1,-0.99977133,0
3570,6,1,-0.960170287,0
3571,7,1,-0.855135225,0
3572,8,1,-0.691824111,0
3573,9,1,-0.481366327,0
3574,10,1,-0.238104224,0
3575,11,1,0.021384289,0.021384289
3576,12,1,0.279415498,0.279415498
3577,13,1,0.518405003,0.518405003
3578,14,1,0.722066063,0.722066063
3579,15,1,0.876519514,0.876519514
3580,16,1,0.971239609,0.971239609
3581,17,1,0.99977133,0.99977133
3582,18,1,0.960170287,0.960170287
3583,19,1,0.855135225,0.855135225
3584,20,1,0.691824111,0.691824111
3585,21,1,0.481366327,0.481366327
3586,22,1,0.238104224,0.238104224
3587,23,1,-0.021384289,0
3588,0,1,-0.279415498,0
3589,1,1,-0.518405003,0
3590,2,1,-0.722066063,0
3591,3,1,-0.876519514,0
3592,4,1,-0.971239609,0
3593,5,1,-0.99977133,0
3594,6,1,-0.960170287,0
3595,7,1,-0.855135225,0
3596,8,1,-0.691824111,0
3597,9,1,-0.481366327,0
3598,10,1,-0.238104224,0
3599,11,1,0.021384289,0.021384289
3600,12,1,0.279415498,0.279415498
3601,13,1,0.518405003,0.518405003
3602,14,1,0.722066063,0.722066063
3603,15,1,0.876519514,0.876519514
3604,16,1,0.971239609,0.971239609
3605,17,1,0.99977133,0.99977133
3606,18,1,0.960170287,0.960170287
3607,19,1,0.855135225,0.855135225
3608,20,1,0.691824111,0.691824111
3609,21,1,0.481366327,0.481366327
3610,22,1,0.238104224,0.238104224
3611,23,1,-0.021384289,0
3612,0,1,-0.279415498,0
3613,1,1,-0.518405003,0
3614,2,1,-0.722066063,0
3615,3,1,-0.876519514,0
3616,4,1,-0.971239609,0
3617,5,1,-0.99977133,0
3618,6,1,-0.960170287,0
3619,7,1,-0.855135225,0
3620,8,1,-0.691824111,0
3621,9,1,-0.481366327,0
3622,10,1,-0.238104224,0
3623,11,1,0.021384289,0.021384289
3624,12,1,0.279415498,0.279415498
3625,13,1,0.518405003,0.518405003
3626,14,1,0.722066063,0.722066063
3627,15,1,0.876519514,0.876519514
3628,16,1,0.971239609,0.971239609
3629,17,1,0.99977133,0.99977133
3630,18,1,0.960170287,0.960170287
3631,19,1,0.855135225,0.855135225
3632,20,1,0.691824111,0.691824111
3633,21,1,0.481366327,0.481366327
3634,22,1,0.238104224,0.238104224
3635,23,1,-0.021384289,0
3636,0,1,-0.279415498,0
3637,1,1,-0.518405003,0
3638,2,1,-0.722066063,0
3639,3,1,-0.876519514,0
3640,4,1,-0.971239609,0
3641,5,1,-0.99977133,0
3642,6,1,-0.960170287,0
3643,7,1,-0.855135225,0
3644,8,1,-0.691824111,0
3645,9,1,-0.481366327,0
3646,10,1,-0.238104224,0
3647,11,1,0.021384289,0.021384289
3648,12,1,0.279415498,0.279415498
3649,13,1,0.518405003,0.518405003
3650,14,1,0.722066063,0.722066063
3651,15,1,0.876519514,0.876519514
3652,16,1,0.971239609,0.971239609
3653,17,1,0.99977133,0.99977133
3654,18,1,0.960170287,0.960170287
3655,19,1,0.855135225,0.855135225
3656,20,1,0.691824111,0.691824111
3657,21,1,0.481366327,0.481366327
3658,22,1,0.238104224,0.238104224
3659,23,1,-0.021384289,0
3660,0,1,-0.279415498,0
3661,1,1,-0.518405003,0
3662,2,1,-0.722066063,0
3663,3,1,-0.876519514,0
3664,4,1,-0.971239609,0
3665,5,1,-0.99977133,0
3666,6,1,-0.960170287,0
3667,7,1,-0.855135225,0
3668,8,1,-0.691824111,0
3669,9,1,-0.481366327,0
3670,10,1,-0.238104224,0
3671,11,1,0.021384289,0.021384289
3672,12,1,0.279415498,0.279415498
3673,13,1,0.518405003,0.518405003
3674,14,1,0.722066063,0.722066063
3675,15,1,0.876519514,0.876519514
3676,16,1,0.971239609,0.971239609
3677,17,1,0.99977133,0.99977133
3678,18,1,0.960170287,0.960170287
3679,19,1,0.855135225,0.855135225
3680,20,1,0.691824111,0.691824111
3681,21,1,0.481366327,0.481366327
3682,22,1,0.238104224,0.238104224
3683,23,1,-0.021384289,0
3684,0,1,-0.279415498,0
3685,1,1,-0.518405003,0
3686,2,1,-0.722066063,0
3687,3,1,-0.876519514,0
3688,4,1,-0.971239609,0
3689,5,1,-0.99977133,0
3690,6,1,-0.960170287,0
3691,7,1,-0.855135225,0
3692,8,1,-0.691824111,0
3693,9,1,-0.481366327,0
3694,10,1,-0.238104224,0
3695,11,1,0.021384289,0.021384289
3696,12,1,0.279415498,0.279415498
3697,13,1,0.518405003,0.518405003
3698,14,1,0.722066063,0.722066063
3699,15,1,0.876519514,0.876519514
3700,16,1,0.971239609,0.971239609
3701,17,1,0.99977133,0.99977133
3702,18,1,0.960170287,0.960170287
3703,19,1,0.855135225,0.855135225
3704,20,1,0.691824111,0.691824111
3705,21,1,0.481366327,0.481366327
3706,22,1,0.238104224,0.238104224
3707,23,1,-0.021384289,0
3708,0,1,-0.279415498,0
3709,1,1,-0.518405003,0
3710,2,1,-0.722066063,0
3711,3,1,-0.876519514,0
3712,4,1,-0.971239609,0
3713,5,1,-0.99977133,0
3714,6,1,-0.960170287,0
3715,7,1,-0.855135225,0
3716,8,1,-0.691824111,0
3717,9,1,-0.481366327,0
3718,10,1,-0.238104224,0
3719,11,1,0.021384289,0.021384289
3720,12,1,0.279415498,0.279415498
3721,13,1,0.518405003,0.518405003
3722,14,1,0.722066063,0.722066063
3723,15,1,0.876519514,0.876519514
3724,16,1,0.971239609,0.971239609
3725,17,1,0.99977133,0.99977133
3726,18,1,0.960170287,0.960170287
3727,19,1,0.855135225,0.855135225
3728,20,1,0.691824111,0.691824111
3729,21,1,0.481366327,0.481366327
3730,22,1,0.238104224,0.238104224
3731,23,1,-0.021384289,0
3732,0,1,-0.279415498,0
3733,1,1,-0.518405003,0
3734,2,1,-0.722066063,0
3735,3,1,-0.876519514,0
3736,4,1,-0.971239609,0
3737,5,1,-0.99977133,0
3738,6,1,-0.960170287,0
3739,7,1,-0.855135225,0
3740,8,1,-0.691824111,0
3741,9,1,-0.481366327,0
3742,10,1,-0.238104224,0
3743,11,1,0.021384289,0.021384289
3744,12,1,0.279415498,0.279415498
3745,13,1,0.518405003,0.518405003
3746,14,1,0.722066063,0.722066063
3747,15,1,0.876519514,0.876519514
3748,16,1,0.971239609,0.971239609
3749,17,1,0.99977133,0.99977133
3750,18,1,0.960170287,0.960170287
3751,19,1,0.855135225,0.855135225
3752,20,1,0.691824111,0.691824111
3753,21,1,0.481366327,0.481366327
3754,22,1,0.238104224,0.238104224
3755,23,1,-0.021384289,0
3756,0,1,-0.279415498,0
3757,1,1,-0.518405003,0
3758,2,1,-0.722066063,0
3759,3,1,-0.876519514,0
3760,4,1,-0.971239609,0
3761,5,1,-0.99977133,0
3762,6,1,-0.960170287,0
3763,7,1,-0.855135225,0
3764,8,1,-0.691824111,0
3765,9,1,-0.481366327,0
3766,10,1,-0.238104224,0
3767,11,1,0.021384289,0.021384289
3768,12,1,0.279415498,0.279415498
3769,13,1,0.518405003,0.518405003
3770,14,1,0.722066063,0.722066063
3771,15,1,0.876519514,0.876519514
3772,16,1,0.971239609,0.971239609
3773,17,1,0.99977133,0.99977133
3774,18,1,0.960170287,0.960170287
3775,19,1,0.855135225,0.855135225
3776,20,1,0.691824111,0.691824111
3777,21,1,0.481366327,0.481366327
3778,22,1,0.238104224,0.238104224
3779,23,1,-0.021384289,0
3780,0,1,-0.279415498,0
3781,1,1,-0.518405003,0
3782,2,1,-0.722066063,0
3783,3,1,-0.876519514,0
3784,4,1,-0.971239609,0
3785,5,1,-0.99977133,0
3786,6,1,-0.960170287,0
3787,7,1,-0.855135225,0
3788,8,1,-0.691824111,0
3789,9,1,-0.481366327,0
3790,10,1,-0.238104224,0
3791,11,1,0.021384289,0.021384289
3792,12,1,0.279415498,0.279415498
3793,13,1,0.518405003,0.518405003
3794,14,1,0.722066063,0.722066063
3795,15,1,0.876519514,0.876519514
3796,16,1,0.971239609,0.971239609
3797,17,1,0.99977133,0.99977133
3798,18,1,0.960170287,0.960170287
3799,19,1,0.855135225,0.855135225
3800,20,1,0.691824111,0.691824111
3801,21,1,0.481366327,0.481366327
3802,22,1,0.238104224,0.238104224
3803,23,1,-0.021384289,0
3804,0,1,-0.279415498,0
3805,1,1,-0.518405003,0
3806,2,1,-0.722066063,0
3807,3,1,-0.876519514,0
3808,4,1,-0.971239609,0
3809,5,1,-0.99977133,0
3810,6,1,-0.960170287,0
3811,7,1,-0.855135225,0
3812,8,1,-0.691824111,0
3813,9,1,-0.481366327,0
3814,10,1,-0.238104224,0
3815,11,1,0.021384289,0.021384289
3816,12,1,0.279415498,0.279415498
3817,13,1,0.518405003,0.518405003
3818,14,1,0.722066063,0.722066063
3819,15,1,0.876519514,0.876519514
3820,16,1,0.971239609,0.971239609
3821,17,1,0.99977133,0.99977133
3822,18,1,0.960170287,0.960170287
3823,19,1,0.855135225,0.855135225
3824,20,1,0.691824111,0.691824111
3825,21,1,0.481366327,0.481366327
3826,22,1,0.238104224,0.238104224
3827,23,1,-0.021384289,0
3828,0,1,-0.279415498,0
3829,1,1,-0.518405003,0
3830,2,1,-0.722066063,0
3831,3,1,-0.876519514,0
3832,4,1,-0.971239609,0
3833,5,1,-0.99977133,0
3834,6,1,-0.960170287,0
3835,7,1,-0.855135225,0
3836,8,1,-0.691824111,0
3837,9,1,-0.481366327,0
3838,10,1,-0.238104224,0
3839,11,1,0.021384289,0.021384289
3840,12,1,0.279415498,0.279415498
3841,13,1,0.518405003,0.518405003
3842,14,1,0.722066063,0.722066063
3843,15,1,0.876519514,0.876519514
3844,16,1,0.971239609,0.971239609
3845,17,1,0.99977133,0.99977133
3846,18,1,0.960170287,0.960170287
3847,19,1,0.855135225,0.855135225
3848,20,1,0.691824111,0.691824111
3849,21,1,0.481366327,0.481366327
3850,22,1,0.238104224,0.238104224
3851,23,1,-0.021384289,0
3852,0,1,-0.279415498,0
3853,1,1,-0.518405003,0
3854,2,1,-0.722066063,0
3855,3,1,-0.876519514,0
3856,4,1,-0.971239609,0
3857,5,1,-0.99977133,0
3858,6,1,-0.960170287,0
3859,7,1,-0.855135225,0
3860,8,1,-0.691824111,0
3861,9,1,-0.481366327,0
3862,10,1,-0.238104224,0
3863,11,1,0.021384289,0.021384289
3864,12,1,0.279415498,0.279415498
3865,13,1,0.518405003,0.518405003
3866,14,1,0.722066063,0.722066063
3867,15,1,0.876519514,0.876519514
3868,16,1,0.971239609,0.971239609
3869,17,1,0.99977133,0.99977133
3870,18,1,0.960170287,0.960170287
3871,19,1,0.855135225,0.855135225
3872,20,1,0.691824111,0.691824111
3873,21,1,0.481366327,0.481366327
3874,22,1,0.238104224,0.238104224
3875,23,1,-0.021384289,0
3876,0,1,-0.279415498,0
3877,1,1,-0.518405003,0
3878,2,1,-0.722066063,0
3879,3,1,-0.876519514,0
3880,4,1,-0.971239609,0
3881,5,1,-0.99977133,0
3882,6,1,-0.960170287,0
3883,7,1,-0.855135225,0
3884,8,1,-0.691824111,0
3885,9,1,-0.481366327,0
3886,10,1,-0.238104224,0
3887,11,1,0.021384289,0.021384289
3888,12,1,0.279415498,0.279415498
3889,13,1,0.518405003,0.518405003
3890,14,1,0.722066063,0.722066063
3891,15,1,0.876519514,0.876519514
3892,16,1,0.971239609,0.971239609
3893,17,1,0.99977133,0.99977133
3894,18,1,0.960170287,0.960170287
3895,19,1,0.855135225,0.855135225
3896,20,1,0.691824111,0.691824111
3897,21,1,0.481366327,0.481366327
3898,22,1,0.238104224,0.238104224
3899,23,1,-0.021384289,0
3900,0,1,-0.279415498,0
3901,1,1,-0.518405003,0
3902,2,1,-0.722066063,0
3903,3,1,-0.876519514,0
3904,4,1,-0.971239609,0
3905,5,1,-0.99977133,0
3906,6,1,-0.960170287,0
3907,7,1,-0.855135225,0
3908,8,1,-0.691824111,0
3909,9,1,-0.481366327,0
3910,10,1,-0.238104224,0
3911,11,1,0.021384289,0.021384289
3912,12,1,0.279415498,0.279415498
3913,13,1,0.518405003,0.518405003
3914,14,1,0.722066063,0.722066063
3915,15,1,0.876519514,0.876519514
3916,16,1,0.971239609,0.971239609
3917,17,1,0.99977133,0.99977133
3918,18,1,0.960170287,0.960170287
3919,19,1,0.855135225,0.855135225
3920,20,1,0.691824111,0.691824111
3921,21,1,0.481366327,0.481366327
3922,22,1,0.238104224,0.238104224
3923,23,1,-0.021384289,0
3924,0,1,-0.279415498,0
3925,1,1,-0.518405003,0
3926,2,1,-0.722066063,0
3927,3,1,-0.876519514,0
3928,4,1,-0.971239609,0
3929,5,1,-0.99977133,0
3930,6,1,-0.960170287,0
3931,7,1,-0.855135225,0
3932,8,1,-0.691824111,0
3933,9,1,-0.481366327,0
3934,10,1,-0.238104224,0
3935,11,1,0.021384289,0.021384289
3936,12,1,0.279415498,0.279415498
3937,13,1,0.518405003,0.518405003
3938,14,1,0.722066063,0.722066063
3939,15,1,0.876519514,0.876519514
3940,16,1,0.971239609,0.971239609
3941,17,1,0.99977133,0.99977133
3942,18,1,0.960170287,0.960170287
3943,19,1,0.855135225,0.855135225
3944,20,1,0.691824111,0.691824111
3945,21,1,0.481366327,0.481366327
3946,22,1,0.238104224,0.238104224
3947,23,1,-0.021384289,0
3948,0,1,-0.279415498,0
3949,1,1,-0.518405003,0
3950,2,1,-0.722066063,0
3951,3,1,-0.876519514,0
3952,4,1,-0.971239609,0
3953,5,1,-0.99977133,0
3954,6,1,-0.960170287,0
3955,7,1,-0.855135225,0
3956,8,1,-0.691824111,0
3957,9,1,-0.481366327,0
3958,10,1,-0.238104224,0
3959,11,1,0.021384289,0.021384289
3960,12,1,0.279415498,0.279415498
3961,13,1,0.518405003,0.518405003
3962,14,1,0.722066063,0.722066063
3963,15,1,0.876519514,0.876519514
3964,16,1,0.971239609,0.971239609
3965,17,1,0.99977133,0.99977133
3966,18,1,0.960170287,0.960170287
3967,19,1,0.855135225,0.855135225
3968,20,1,0.691824111,0.691824111
3969,21,1,0.481366327,0.481366327
3970,22,1,0.238104224,0.238104224
3971,23,1,-0.021384289,0
3972,0,1,-0.279415498,0
3973,1,1,-0.518405003,0
3974,2,1,-0.722066063,0
3975,3,1,-0.876519514,0
3976,4,1,-0.971239609,0
3977,5,1,-0.99977133,0
3978,6,1,-0.960170287,0
3979,7,1,-0.855135225,0
3980,8,1,-0.691824111,0
3981,9,1,-0.481366327,0
3982,10,1,-0.238104224,0
3983,11,1,0.021384289,0.021384289
3984,12,1,0.279415498,0.279415498
3985,13,1,0.518405003,0.518405003
3986,14,1,0.722066063,0.722066063
3987,15,1,0.876519514,0.876519514
3988,16,1,0.971239609,0.971239609
3989,17,1,0.99977133,0.99977133
3990,18,1,0.960170287,0.960170287
3991,19,1,0.855135225,0.855135225
3992,20,1,0.691824111,0.691824111
3993,21,1,0.481366327,0.481366327
3994,22,1,0.238104224,0.238104224
3995,23,1,-0.021384289,0
3996,0,1,-0.279415498,0
3997,1,1,-0.518405003,0
3998,2,1,-0.722066063,0
3999,3,1,-0.876519514,0
4000,4,1,-0.971239609,0
4001,5,1,-0.99977133,0
4002,6,1,-0.960170287,0
4003,7,1,-0.855135225,0
4004,8,1,-0.691824111,0
4005,9,1,-0.481366327,0
4006,10,1,-0.238104224,0
4007,11,1,0.021384289,0.021384289
4008,12,1,0.279415498,0.279415498
4009,13,1,0.518405003,0.518405003
4010,14,1,0.722066063,0.722066063
4011,15,1,0.876519514,0.876519514
4012,16,1,0.971239609,0.971239609
4013,17,1,0.99977133,0.99977133
4014,18,1,0.960170287,0.960170287
4015,19,1,0.855135225,0.855135225
4016,20,1,0.691824111,0.691824111
4017,21,1,0.481366327,0.481366327
4018,22,1,0.238104224,0.238104224
4019,23,1,-0.021384289,0
4020,0,1,-0.279415498,0
4021,1,1,-0.518405003,0
4022,2,1,-0.722066063,0
4023,3,1,-0.876519514,0
4024,4,1,-0.971239609,0
4025,5,1,-0.99977133,0
4026,6,1,-0.960170287,0
4027,7,1,-0.855135225,0
4028,8,1,-0.691824111,0
4029,9,1,-0.481366327,0
4030,10,1,-0.238104224,0
4031,11,1,0.021384289,0.021384289
4032,12,1,0.279415498,0.279415498
4033,13,1,0.518405003,0.518405003
4034,14,1,0.722066063,0.722066063
4035,15,1,0.876519514,0.876519514
4036,16,1,0.971239609,0.971239609
4037,17,1,0.99977133,0.99977133
4038,18,1,0.960170287,0.960170287
4039,19,1,0.855135225,0.855135225
4040,20,1,0.691824111,0.691824111
4041,21,1,0.481366327,0.481366327
4042,22,1,0.238104224,0.238104224
4043,23,1,-0.021384289,0
4044,0,1,-0.279415498,0
4045,1,1,-0.518405003,0
4046,2,1,-0.722066063,0
4047,3,1,-0.876519514,0
